fecha;vel viento;dir viento;pm10;pm2.5;no;no2;nox;co;o3
4/06/2023 12:00;3,4;105;9,7;6;0;0;0;0,3;21,9
4/06/2023 13:00;2,8;117;8;4;0;0;0;0,3;20,8
4/06/2023 14:00;3,3;90;7,1;3;5,5;0,9;6,4;0,4;17,7
4/06/2023 15:00;4,2;81;18,5;8;5,8;0,7;6,5;0,4;16,7
4/06/2023 16:00;3,1;95;14;7;4,8;0;4,4;0,4;17
4/06/2023 17:00;1,8;137;14,5;4;2,8;0;2,4;0,3;16,2
4/06/2023 18:00;2,1;109;11;4;4,3;1,7;6;0,4;13,9
4/06/2023 19:00;1,6;128;9;9;3,6;3,3;6,9;0,4;12,6
4/06/2023 20:00;1,1;116;6,3;6;3,6;5,3;8,9;0,4;10,7
4/06/2023 21:00;1,5;73;7,7;4;16;13,6;29,6;0,7;3,2
4/06/2023 22:00;1,6;55;14,7;11;12,2;13,6;25,8;0,6;3,1
4/06/2023 23:00;1,2;30;10,5;6;6,9;10,7;17,7;0,5;3,7
5/06/2023 0:00;1,5;34;9,1;6;12,9;13,8;26,7;0,6;1,5
5/06/2023 1:00;1,3;76;7;7;2,7;6,2;8,8;0,3;6
5/06/2023 2:00;0,4;176;6;6;1,1;3;4,1;0,3;7,1
5/06/2023 3:00;0,9;3;7,5;7;3,7;6,9;10,7;0,4;3,1
5/06/2023 4:00;2,1;39;14,8;7;5,6;6,9;12,5;0,3;3,8
5/06/2023 5:00;1,9;39;11,6;7;9,7;9,2;18,9;0,3;1,3
5/06/2023 6:00;2,2;45;13;8;15,1;11,2;26,3;0,5;2
5/06/2023 7:00;2,3;43;9,7;8;34,5;15,9;50,4;0,8;1,3
5/06/2023 8:00;2,8;50;0;13;20,9;12;32,9;0,8;4,1
5/06/2023 9:00;2,8;46;0;10;16,4;7,5;23,9;0,7;7
5/06/2023 10:00;2,3;52;9;9;14,3;5,4;19,7;0,6;10,1
5/06/2023 11:00;1,2;213;12,4;6;15,9;9;24,9;0,7;12,5
5/06/2023 12:00;1,9;186;9,3;6;10,8;6,9;17,6;0,5;13,6
5/06/2023 13:00;2,1;179;8;8;9;4,3;13,3;0,5;15,1
5/06/2023 14:00;2,1;165;9,3;8;5,2;1,1;6,3;0,4;19,7
5/06/2023 15:00;2,1;140;16,2;5;0;0;0;0,3;20,2
5/06/2023 16:00;1,8;132;13,6;0;7;1,3;8,3;0,4;17,1
5/06/2023 17:00;2,5;86;10,3;3;8,1;3,1;11,2;0,4;16
5/06/2023 18:00;3,8;78;7,8;5;14,7;6,8;21,5;0,8;10,8
5/06/2023 19:00;2,7;111;10,1;8;10,8;9,2;20;0,7;8,5
5/06/2023 20:00;1,2;63;13,8;7;11,5;10;21,6;0,7;5,4
5/06/2023 21:00;0,9;47;9,6;6;13;13,5;26,5;0,7;1,6
5/06/2023 22:00;0,7;103;7;7;14,9;12;26,8;0,7;2,7
5/06/2023 23:00;1,3;134;6;6;2,1;2,9;5;0,4;8,7
6/06/2023 0:00;1,4;162;0;7;1,9;1,6;3,5;0,3;9,9
6/06/2023 1:00;1,6;144;4,6;4;0;0;0;0,3;12,6
6/06/2023 2:00;2,7;147;3,7;3;0;0;0;0,2;13,5
6/06/2023 3:00;2,5;152;0;5;0;0;0;0,2;14,8
6/06/2023 4:00;2;154;0;6;0;0;0;0,2;15,3
6/06/2023 5:00;2,4;146;4;4;0;0;0;0,3;14,8
6/06/2023 6:00;2;158;4,6;4;43,6;17,1;61,1;0,6;7
6/06/2023 7:00;2,1;151;0;11;11,5;10,2;21,7;0,6;8,2
6/06/2023 8:00;1,6;175;0;7;11,9;8,4;20,4;0,7;11,9
6/06/2023 9:00;2;155;7,1;5;6,1;2,3;8,4;0,4;17,8
6/06/2023 10:00;2,9;143;8;8;0;0;0;0,4;18,8
6/06/2023 11:00;3,2;145;7,3;5;0;0;0;0,3;19,2
6/06/2023 12:00;2,9;144;6,2;3;0;0;0;0,3;19,1
6/06/2023 13:00;4;97;5,2;5;0;0;0;0,3;17,8
6/06/2023 14:00;2,8;107;5;5;0;0;0;0,4;17,6
6/06/2023 15:00;2,7;113;9,6;7;0;0;0;0,3;18,9
6/06/2023 16:00;2,6;90;9,2;6;6,9;0,7;7,6;0,4;18,4
6/06/2023 17:00;3;88;8,6;7;13,6;7,5;21,2;0,5;13,1
6/06/2023 18:00;2,9;99;6;5;15;9,5;24,4;0,8;10
6/06/2023 19:00;1,9;108;7;7;12,7;11,1;23,7;0,7;7
6/06/2023 20:00;3,5;87;0;7;15,7;10,9;26,6;0,8;6,2
6/06/2023 21:00;2;84;13,3;8;8,1;7,9;16;0,6;7,6
6/06/2023 22:00;2;60;10,6;6;8;8,5;16,5;0,5;6,3
6/06/2023 23:00;2;71;10,7;5;4,4;5,3;9,7;0,4;8,6
7/06/2023 0:00;1,5;32;8,9;5;14,9;12,9;27,7;0,7;1,1
7/06/2023 1:00;2,2;35;12,1;6;1,7;4,1;5,8;0,3;8,1
7/06/2023 2:00;1,7;53;8,7;5;1,2;0,2;1,3;0,3;10,7
7/06/2023 3:00;1,9;31;6,7;6;0,7;2,4;3,1;0,3;9,5
7/06/2023 4:00;1,6;61;10;5;1,3;1,6;2,9;0,3;9,6
7/06/2023 5:00;2,2;79;8,3;4;3,4;2,4;5,8;0,3;9,6
7/06/2023 6:00;3;77;8,8;5;20,7;9,4;30,2;0,5;3,8
7/06/2023 7:00;2,9;86;9;9;29,3;13;42,2;0,8;3,6
7/06/2023 8:00;1,9;118;11,1;9;0;0;0;0;0
7/06/2023 9:00;2,5;96;11,3;7;0;0;0;0;0
7/06/2023 10:00;4,2;87;16;6;0;0;0;0;0
7/06/2023 11:00;2,7;113;11,7;8;5,7;3,5;9,2;0;0
7/06/2023 12:00;2,2;141;9,7;6;4;2,3;6,3;0,2;14,9
7/06/2023 13:00;2,9;97;11,2;5;6,7;3;9,7;0,2;14
7/06/2023 14:00;2;134;9,1;6;3,4;1,4;4,8;0,2;15,2
7/06/2023 15:00;1,7;138;7,7;5;5,1;2,7;7,8;0,2;14,5
7/06/2023 16:00;2,5;121;0;8;6,5;3,2;9,7;0,2;14,5
7/06/2023 17:00;2;122;8;8;11,5;6;17,4;0,3;12,5
7/06/2023 18:00;1,5;128;9,1;8;12,8;9,4;22,2;0,5;9,6
7/06/2023 19:00;1,7;130;7,4;7;6,8;11,1;17,9;0,4;7
7/06/2023 20:00;1,8;129;6;6;6,3;11,7;17,9;0,4;6,1
7/06/2023 21:00;2,3;90;7,7;7;7,9;13,6;21,5;0,4;4,8
7/06/2023 22:00;2,4;96;13,3;9;5,9;11,8;17,8;0,4;5,2
7/06/2023 23:00;0,6;87;10,4;9;8,8;14,9;23,7;0,4;2,3
8/06/2023 0:00;1,3;97;10;10;5,2;10,4;15,7;0,3;6
8/06/2023 1:00;1;59;12;0;2,9;8,4;11,4;0,2;7,1
8/06/2023 2:00;1,1;57;9,6;5;1,6;8,2;9,8;0,2;6,7
8/06/2023 3:00;0,9;68;7,8;7;3,7;10,1;13,8;0,2;4,3
8/06/2023 4:00;0,9;34;7,7;7;10,4;11,1;21,5;0,2;2,1
8/06/2023 5:00;0,8;295;9,7;7;37,6;14;51,7;0,4;0,9
8/06/2023 6:00;0,6;298;17;17;0;0;0;0,8;0,9
8/06/2023 7:00;0,5;28;0;25;60,6;16,6;77,2;1;1,4
8/06/2023 8:00;0,1;34;36,5;23;53,8;19,6;73,4;1,1;2,9
8/06/2023 9:00;1,9;46;39;20;23,8;11,3;35,1;0,6;11,3
8/06/2023 10:00;1,3;122;37;11;6,9;5,7;12,6;0,3;13,1
8/06/2023 11:00;2,2;111;26,8;6;7,2;3,1;10,3;0,2;16,2
8/06/2023 12:00;2,5;114;19,7;5;5,4;3,5;8,9;0,3;16
8/06/2023 13:00;3,8;83;14;5;9,8;4,5;14,2;0,4;15,5
8/06/2023 14:00;3,7;98;10,2;8;7,2;2,8;10;0,2;16,4
8/06/2023 15:00;2,1;132;11,2;6;4,6;1,6;6,2;0,2;17,6
8/06/2023 16:00;2,3;134;9,3;6;3,2;1,6;4,8;0,2;17,4
8/06/2023 17:00;2,6;107;7,6;4;9,1;4,6;13,6;0,3;13,9
8/06/2023 18:00;2,4;113;13;6;10,7;9,3;20,1;0,5;9
8/06/2023 19:00;2;76;9,3;7;17,2;12,8;30;0,7;4
8/06/2023 20:00;2,8;59;10,3;5;19,6;14;33,6;0,7;2,3
8/06/2023 21:00;2,3;19;9;9;18,6;13,6;32,3;0,6;1,6
8/06/2023 22:00;2,4;49;0;11;19,6;12,7;32,3;0,6;1,4
8/06/2023 23:00;1,2;45;0;7;13,6;11,2;24,8;0,5;2,1
9/06/2023 0:00;2;38;16,5;8;7,2;10,8;18;0,3;2,1
9/06/2023 1:00;2;46;12,9;10;4,8;10;14,8;0,2;2,5
9/06/2023 2:00;1,2;30;10,9;6;8,5;11,2;19,6;0,3;1,2
9/06/2023 3:00;1,3;44;10,7;4;11,7;11,2;22,9;0,3;1
9/06/2023 4:00;1,5;44;13,3;7;11,3;10,3;21,6;0,3;0,8
9/06/2023 5:00;0,9;67;12,6;8;12,9;11,3;24,3;0,2;1,2
9/06/2023 6:00;3,3;98;15,7;7;14,3;12,1;26,4;0,4;3,9
9/06/2023 7:00;4;85;12,2;8;29;12,4;41,5;0,6;5,2
9/06/2023 8:00;3,4;85;16,6;10;17,5;7,4;24,9;0,7;9,6
9/06/2023 9:00;3,5;90;17,8;7;12,7;6,4;19;0,5;11,5
9/06/2023 10:00;3,6;94;13,8;5;9;3,5;12,5;0,3;13,9
9/06/2023 11:00;2,5;113;11,9;7;6,8;3,3;10;0,3;14,3
9/06/2023 12:00;2;144;9,1;7;6,7;3,3;10;0,3;16,5
9/06/2023 13:00;3,1;117;12,6;8;5,5;1,8;7,3;0,2;16,9
9/06/2023 14:00;2,8;132;15,4;6;3,7;1;4,7;0,2;16,8
9/06/2023 15:00;2,8;123;29,8;4;5;2,2;7,2;0,2;15,4
9/06/2023 16:00;2,4;136;21,6;5;4,8;2,4;7,3;0,2;15,5
9/06/2023 17:00;1,9;138;16,1;6;6,2;4,9;11,2;0,2;13,2
9/06/2023 18:00;1,4;139;11,7;6;21,1;12,4;33,6;0,4;7,6
9/06/2023 19:00;2,5;73;8,9;7;14,6;13,7;28,3;0,7;3,8
9/06/2023 20:00;2,1;35;7;7;26,9;16,2;43,1;0,9;1,2
9/06/2023 21:00;1,4;35;13,9;11;24,3;15,8;40,2;0,8;0,9
9/06/2023 22:00;1,6;28;10,8;10;38,8;16;54,8;1;1
9/06/2023 23:00;1;36;16,9;14;33,3;14,7;48;0,8;0,9
10/06/2023 0:00;0,4;54;21,5;15;61,5;14,1;75,6;1,2;0,8
10/06/2023 1:00;1,3;26;22,3;17;59,3;13,9;73,1;1;0,9
10/06/2023 2:00;1,1;21;20,1;13;50,3;12,3;62,5;0,9;0,9
10/06/2023 3:00;0,7;12;27,3;16;40,3;11;51,3;0,7;0,8
10/06/2023 4:00;0,5;314;24,8;20;58,8;10,7;69,5;0,9;0,8
10/06/2023 5:00;1,7;25;27,8;14;32,6;10,4;42,9;0,5;0,8
10/06/2023 6:00;0,5;5;32,8;17;78;13,7;91,7;0,9;0,9
10/06/2023 7:00;1,9;48;27,8;20;56,9;11,3;68,1;0,8;1,5
10/06/2023 8:00;1,4;13;36,6;15;65,8;15,3;81,2;1,2;3,1
10/06/2023 9:00;2,4;33;39,9;23;24,6;9,3;33,9;0,5;9
10/06/2023 10:00;0,7;57;29,8;15;17,4;11,6;29;0,5;11,8
10/06/2023 11:00;2,2;102;21,3;13;7,9;5,5;13,3;0,3;14,2
10/06/2023 12:00;3,5;94;16;10;7,8;3,9;11,7;0,4;13,2
10/06/2023 13:00;2,3;146;14,3;5;5,1;2,2;7,3;0,3;15
10/06/2023 14:00;3,2;105;16,2;3;6,4;1,6;8;0,3;15,2
10/06/2023 15:00;2;107;24,1;5;5,6;1,9;7,5;0,3;16,2
10/06/2023 16:00;2,9;95;17,4;6;5,3;1,4;6,7;0,2;16,8
10/06/2023 17:00;3,3;82;13,3;6;4,9;1,9;6,8;0,2;16,7
10/06/2023 18:00;1,7;290;10,3;3;11,1;14;25,2;0,6;10,4
10/06/2023 19:00;2,5;269;0;14;14,4;19,3;33,7;0,7;4,3
10/06/2023 20:00;1,9;242;19,6;14;13,8;19,5;33,3;0,7;4,5
10/06/2023 21:00;1;227;20,2;12;11,9;18;29,9;0,7;2,5
10/06/2023 22:00;0,4;245;16,3;11;28,8;19,3;48,1;1;1
10/06/2023 23:00;0,5;346;23,7;14;81,5;20,4;101,6;1,8;1
11/06/2023 0:00;0,4;337;29,9;22;49,9;17;66,9;1,2;0,9
11/06/2023 1:00;0,9;31;43,1;19;55,9;15,5;71,5;1,2;0,9
11/06/2023 2:00;0,5;91;34,7;15;33,8;13,5;47,2;0,8;0,9
11/06/2023 3:00;0,5;321;37,8;12;45,7;13;58,8;0,9;0,9
11/06/2023 4:00;0,5;238;27,7;10;60,7;10,8;71,3;1;0,8
11/06/2023 5:00;0,4;273;30,9;15;69;11,8;80,7;1;0,9
11/06/2023 6:00;0,8;21;36,9;21;91,2;11,4;102,7;1,3;0,9
11/06/2023 7:00;0,6;359;34,8;20;69,2;12,4;81,6;1,2;1,5
11/06/2023 8:00;1,6;40;38,2;22;37,6;16,5;54,1;0,9;5,8
11/06/2023 9:00;2,3;46;41,5;18;11,7;6,9;18,6;0,4;11
11/06/2023 10:00;2;60;30,4;10;6,6;3,4;9,9;0,3;15,9
11/06/2023 11:00;1,8;97;25,5;6;2,7;1,8;4,5;0,2;18,8
11/06/2023 12:00;2,9;92;19;2;3,6;1,2;4,8;0,2;17
11/06/2023 13:00;2,9;108;14,4;2;5,1;2,3;7,3;0,3;15,1
11/06/2023 14:00;2,6;141;15,7;5;2,1;0,5;2,7;0,2;15,6
11/06/2023 15:00;2,1;152;18,4;3;3,6;3,8;7,4;0,3;13,5
11/06/2023 16:00;0,7;86;13;3;3,8;5,2;9;0,3;13,4
11/06/2023 17:00;3,3;67;10,1;5;6,9;5;11,9;0,3;12,8
11/06/2023 18:00;4;78;12,1;5;5,6;4,2;9,8;0,3;12,4
11/06/2023 19:00;3;76;9;5;5,3;4,7;10;0,3;12,2
11/06/2023 20:00;2,6;42;12,1;5;6,4;9,9;16,3;0,4;7,9
11/06/2023 21:00;2,1;58;8,7;6;3,1;9,3;12,4;0,4;9,2
11/06/2023 22:00;2,4;57;7,2;5;2,9;8,3;11,2;0,3;10,7
11/06/2023 23:00;2,6;34;11,5;4;2,1;5,9;8,1;0,3;12,2
12/06/2023 0:00;2,1;35;9;4;2;9,2;11,2;0,3;7,8
12/06/2023 1:00;2,8;55;7,1;7;0,8;4,1;4,9;0,2;13,5
12/06/2023 2:00;2,6;44;6;6;0,5;3,2;3,7;0,2;13,4
12/06/2023 3:00;2,5;61;8,4;7;0,6;2,4;3;0,2;13,7
12/06/2023 4:00;1,4;71;7,2;7;0,8;4;4,8;0,2;11,4
12/06/2023 5:00;1;90;7;7;1,7;7,1;8,8;0,2;6,8
12/06/2023 6:00;0,4;129;0;7;9,8;8,1;18;0,4;3,9
12/06/2023 7:00;1,2;42;0;6;29,5;11;40,3;0,7;2,6
12/06/2023 8:00;3,1;52;0;7;14,6;8;22,6;0,5;11,6
12/06/2023 9:00;4;96;0;9;3,1;1,1;4,2;0,2;20,2
12/06/2023 10:00;3,7;100;0;6;2,4;0,7;3,1;0,2;23,3
12/06/2023 11:00;3,8;103;0;6;2;1,1;3,1;0,2;22,4
12/06/2023 12:00;3;135;5,8;5;1,3;0;1;0,1;23
12/06/2023 13:00;4,6;100;10,3;3;2;0,3;2,2;0,2;22,8
12/06/2023 14:00;3,8;96;8,7;6;2,4;1,1;3,5;0,2;22,4
12/06/2023 15:00;2,7;134;9,5;4;1,4;1,5;2,8;0,2;22,1
12/06/2023 16:00;1,8;152;7,4;3;1,9;1,7;3,6;0,2;21,9
12/06/2023 17:00;2,3;103;8,5;2;2,2;1,9;4,1;0,2;21,1
12/06/2023 18:00;3,1;93;6,8;3;2,8;2,7;5,5;0,3;19,1
12/06/2023 19:00;1,7;121;6;6;1,3;5,3;6,6;0,3;15,9
12/06/2023 20:00;1,8;93;0;8;5,8;11,8;17,5;0,5;8,5
12/06/2023 21:00;1,4;55;0;13;6,5;14,3;20,8;0,5;5,4
12/06/2023 22:00;1,8;43;0;7;12,7;13,8;26,6;0,6;4,6
12/06/2023 23:00;2,2;59;8,6;6;5,3;10,8;16;0,4;8,5
13/06/2023 0:00;2,4;70;13,3;6;1,2;5;6,1;0,2;13,5
13/06/2023 1:00;2,1;61;10,2;6;0,4;2,3;2,7;0,2;15,9
13/06/2023 2:00;1,9;55;8,4;4;0;2,8;2,8;0,2;14,1
13/06/2023 3:00;2,2;87;7;7;0,2;1,7;1,9;0,2;15,5
13/06/2023 4:00;1,8;92;6;6;0,5;3,7;4,2;0,2;13,8
13/06/2023 5:00;2,2;96;4,6;4;1;5,3;6,3;0,2;14
13/06/2023 6:00;1,6;104;3,6;2;35,9;22,1;57,8;0,5;6,2
13/06/2023 7:00;3;85;0;14;33,4;16,9;50,3;0,8;6,6
13/06/2023 8:00;2,8;66;11;11;17,4;8,4;25,8;0,6;13,7
13/06/2023 9:00;2,9;104;20,5;10;8,9;4,9;13,8;0,4;19
13/06/2023 10:00;2,8;130;14,5;6;3,4;1,9;5,4;0,2;21
13/06/2023 11:00;3;128;10,8;3;3,6;1,7;5,3;0,2;21,5
13/06/2023 12:00;3,3;131;8,6;5;3,5;1,7;5,1;0,2;21,1
13/06/2023 13:00;2,9;130;6,9;6;2,9;1,6;4,5;0,2;20,8
13/06/2023 14:00;2,9;109;6,9;4;4,7;2,6;7,4;0,2;20,7
13/06/2023 15:00;4,3;94;25;4;6,7;3,7;10,4;0,3;20,9
13/06/2023 16:00;4,3;91;17,7;5;8,1;4,9;13,1;0,3;19,1
13/06/2023 17:00;4;89;13,2;6;11,3;8;19,2;0,4;16,5
13/06/2023 18:00;3,4;91;10,1;8;14,6;10,5;25;0,6;14,4
13/06/2023 19:00;3,4;94;10,8;7;8,5;11,3;19,9;0,6;11,8
13/06/2023 20:00;3,2;90;10;10;20,1;16,1;36,1;0,7;7
13/06/2023 21:00;2,4;90;9,5;8;9,8;13,4;23,1;0,6;8,1
13/06/2023 22:00;1,9;96;12,8;10;4,2;7,5;11,7;0,3;12,9
13/06/2023 23:00;2,6;94;9,8;7;2,2;4,1;6,3;0,2;15,8
14/06/2023 0:00;2,2;83;14,6;4;1,3;3,6;4,9;0,2;15,3
14/06/2023 1:00;2,4;46;10,8;3;0,9;3,2;4;0,2;14,5
14/06/2023 2:00;1,4;32;8,5;3;0,8;5,4;6,3;0,2;11,4
14/06/2023 3:00;0,8;52;7;7;0,1;7,1;7,2;0,2;9,1
14/06/2023 4:00;1,4;70;6;6;0,4;4,8;5,2;0,2;11,8
14/06/2023 5:00;1,5;49;4,3;3;2,4;9;11,3;0,2;8,3
14/06/2023 6:00;1,3;88;0;5;12,7;15,7;28,5;0,4;3,8
14/06/2023 7:00;1,6;49;0;7;27,5;17,8;45,3;0,8;3,1
14/06/2023 8:00;1,5;134;12;12;17,2;12,2;29,5;0,6;11,2
14/06/2023 9:00;1,4;115;11,6;9;10,7;9,4;20,1;0,5;13,9
14/06/2023 10:00;2,2;110;11,3;9;8,4;6,5;14,9;0,4;16,6
14/06/2023 11:00;2,6;104;12,5;5;6,8;3,8;10,6;0,3;17,7
14/06/2023 12:00;1,8;163;10,7;3;7;7,5;14,5;0,4;15,5
14/06/2023 13:00;2,1;132;10,8;3;4,8;4,2;9;0,3;16,1
14/06/2023 14:00;1,4;158;12,1;5;8,9;10,1;19;0,5;13,2
14/06/2023 15:00;3,2;93;10,4;6;9,6;6,2;15,9;0,4;17,7
14/06/2023 16:00;3,8;84;15,5;5;14,5;6,8;21,5;0,4;16,2
14/06/2023 17:00;2,7;117;11,5;10;8,8;5,2;14;0,3;16
14/06/2023 18:00;3,3;105;9,6;8;10,3;7,3;17,5;0,5;14
14/06/2023 19:00;3,2;94;11,8;6;13,4;11,2;24,6;0,7;8,6
14/06/2023 20:00;2,4;98;8,7;5;15;12,6;27,6;0,7;6,2
14/06/2023 21:00;2,4;77;6,9;5;12,2;12,4;24,4;0,6;5,5
14/06/2023 22:00;2;55;10,6;5;5,8;12,4;18,2;0,5;4,4
14/06/2023 23:00;1,7;74;8,4;7;9,3;11,3;20,5;0,4;5,4
15/06/2023 0:00;2,4;60;11;11;2,3;5,7;8;0,2;10,3
15/06/2023 1:00;2,5;51;13,8;6;0,8;3;3,8;0,2;12,9
15/06/2023 2:00;2,2;46;9,9;1;1;2,4;3,4;0,2;13
15/06/2023 3:00;2,6;87;7,6;2;0,8;4,4;5,2;0,2;10,9
15/06/2023 4:00;1,7;70;6,4;1;0,7;3,5;4,2;0,2;12
15/06/2023 5:00;1,1;92;5,1;4;3,4;6,4;9,8;0,2;10,6
15/06/2023 6:00;2,7;77;6;6;14,5;12,6;27,1;0,4;7,4
15/06/2023 7:00;3,2;85;0;6;28,9;17,2;46,2;0,8;5,6
15/06/2023 8:00;3,5;90;0;9;15,3;10,6;25,8;0,7;12,7
15/06/2023 9:00;4,1;89;7,3;6;16,3;10,4;26,6;0,6;12,9
15/06/2023 10:00;3,9;90;7;7;16,2;10,2;26,4;0,5;14,6
15/06/2023 11:00;3,2;102;9,4;6;12,2;7,9;20,1;0,5;16,2
15/06/2023 12:00;3,2;101;12,2;5;9,9;6,2;16,1;0,4;15,9
15/06/2023 13:00;3,2;100;9,8;7;9,1;4,4;13,5;0,4;17,3
15/06/2023 14:00;3,4;107;9,1;8;7,6;3,2;10,8;0,3;17,5
15/06/2023 15:00;5;92;18;5;6,3;2,2;8,5;0,3;18,4
15/06/2023 16:00;4,9;90;15;3;10,2;4,3;14,5;0,3;17,2
15/06/2023 17:00;2,2;106;13,5;2;11,5;7,8;19,2;0,4;14,1
15/06/2023 18:00;4;91;11,3;9;17,3;11,5;28,8;0,8;8,4
15/06/2023 19:00;3,1;77;13,2;10;15,6;11,9;27,5;0,8;6,1
15/06/2023 20:00;3;82;12,4;8;14,7;13,7;28,3;0,7;5,9
15/06/2023 21:00;2,4;72;9,5;8;8,2;11,8;20;0,5;5,9
15/06/2023 22:00;2,3;65;11,1;9;5,7;10,9;16,6;0,4;6,3
15/06/2023 23:00;0,3;318;7,9;5;6,1;13,3;19,4;0,5;3,3
16/06/2023 0:00;1,5;250;7,2;6;34,1;19,1;53,2;0,9;0,8
16/06/2023 1:00;1,3;250;13,2;12;26,9;18,6;45,5;0,7;0,8
16/06/2023 2:00;1;302;16,1;12;10,3;14,4;24,7;0,4;1,2
16/06/2023 3:00;0,7;54;12,2;7;5,5;12,6;18,1;0,3;0,9
16/06/2023 4:00;0,4;309;9,6;6;14,3;13,1;27,5;0,4;0,8
16/06/2023 5:00;1,3;34;11,6;9;24,2;14,3;38,6;0,5;0,8
16/06/2023 6:00;1,3;25;12,8;8;87,7;21,1;109,1;0,9;1,3
16/06/2023 7:00;2,3;90;19,5;19;40,5;16,3;56,9;0,9;3,7
16/06/2023 8:00;1,8;33;28,1;10;45;18,1;63,1;1,3;4,4
16/06/2023 9:00;1;302;25,7;13;24,6;13,9;38,4;0,8;10,4
16/06/2023 10:00;1,6;182;29,4;15;12,7;9,7;22,3;0,5;13,8
16/06/2023 11:00;2,4;115;20,8;8;6,5;3;9,5;0,3;15,4
16/06/2023 12:00;3,2;106;14,7;7;6,1;2,9;9;0,3;15,5
16/06/2023 13:00;2,6;118;10,9;7;9,1;4,9;14;0,4;13,3
16/06/2023 14:00;3,3;154;10;6;5,5;3,8;9,3;0,3;14,3
16/06/2023 15:00;3,2;152;12,7;6;5,1;2,7;7,8;0,3;14,7
16/06/2023 16:00;3,3;141;10;5;4,1;1,7;5,7;0,3;14,3
16/06/2023 17:00;3;149;8,9;6;8,5;4;12,6;0,3;11,7
16/06/2023 18:00;2,4;143;17;4;12,3;6,3;18,6;0,4;6,3
16/06/2023 19:00;2,4;132;13,6;6;11,1;7,2;18,4;0,5;3,6
16/06/2023 20:00;0;0;0;0;0;0;0;0;0
16/06/2023 21:00;0;0;0;0;0;0;0;0;0
16/06/2023 22:00;0;0;0;0;0;0;0;0;0
16/06/2023 23:00;0;0;0;0;0;0;0;0;0
17/06/2023 0:00;0;0;0;0;0;0;0;0;0
17/06/2023 1:00;0;0;0;0;0;0;0;0;0
17/06/2023 2:00;0;0;0;0;0;0;0;0;0
17/06/2023 3:00;0;0;0;0;0;0;0;0;0
17/06/2023 4:00;0;0;0;0;0;0;0;0;0
17/06/2023 5:00;0;0;0;0;0;0;0;0;0
17/06/2023 6:00;0;0;0;0;0;0;0;0;0
17/06/2023 7:00;0;0;0;0;0;0;0;0;0
17/06/2023 8:00;0;0;0;0;0;0;0;0;0
17/06/2023 9:00;0;0;0;0;0;0;0;0;0
17/06/2023 10:00;0;0;0;0;0;0;0;0;0
17/06/2023 11:00;0;0;0;0;0;0;0;0;0
17/06/2023 12:00;0;0;0;0;0;0;0;0;0
17/06/2023 13:00;0;0;0;0;0;0;0;0;0
17/06/2023 14:00;0;0;0;0;0;0;0;0;0
17/06/2023 15:00;0;0;0;0;0;0;0;0;0
17/06/2023 16:00;0;0;0;0;0;0;0;0;0
17/06/2023 17:00;0;0;0;0;0;0;0;0;0
17/06/2023 18:00;0;0;0;0;0;0;0;0;0
17/06/2023 19:00;0;0;0;0;0;0;0;0;0
17/06/2023 20:00;0;0;0;0;0;0;0;0;0
17/06/2023 21:00;0;0;0;0;0;0;0;0;0
17/06/2023 22:00;0;0;0;0;0;0;0;0;0
17/06/2023 23:00;0;0;0;0;0;0;0;0;0
18/06/2023 0:00;0;0;0;0;0;0;0;0;0
18/06/2023 1:00;0;0;0;0;0;0;0;0;0
18/06/2023 2:00;0;0;0;0;0;0;0;0;0
18/06/2023 3:00;0;0;0;0;0;0;0;0;0
18/06/2023 4:00;0;0;0;0;0;0;0;0;0
18/06/2023 5:00;0;0;0;0;0;0;0;0;0
18/06/2023 6:00;0;0;0;0;0;0;0;0;0
18/06/2023 7:00;0;0;0;0;0;0;0;0;0
18/06/2023 8:00;0;0;0;0;0;0;0;0;0
18/06/2023 9:00;0;0;0;0;0;0;0;0;0
18/06/2023 10:00;0;0;0;0;0;0;0;0;0
18/06/2023 11:00;0;0;0;0;0;0;0;0;0
18/06/2023 12:00;0;0;0;0;0;0;0;0;0
18/06/2023 13:00;0;0;0;0;0;0;0;0;0
18/06/2023 14:00;0;0;0;0;0;0;0;0;0
18/06/2023 15:00;0;0;0;0;0;0;0;0;0
18/06/2023 16:00;0;0;0;0;0;0;0;0;0
18/06/2023 17:00;0;0;0;0;0;0;0;0;0
18/06/2023 18:00;0;0;0;0;0;0;0;0;0
18/06/2023 19:00;0;0;0;0;0;0;0;0;0
18/06/2023 20:00;0;0;0;0;0;0;0;0;0
18/06/2023 21:00;0;0;0;0;0;0;0;0;0
18/06/2023 22:00;0;0;0;0;0;0;0;0;0
18/06/2023 23:00;0;0;0;0;0;0;0;0;0
19/06/2023 0:00;0;0;0;0;0;0;0;0;0
19/06/2023 1:00;0;0;0;0;0;0;0;0;0
19/06/2023 2:00;0;0;0;0;0;0;0;0;0
19/06/2023 3:00;0;0;0;0;0;0;0;0;0
19/06/2023 4:00;0;0;0;0;0;0;0;0;0
19/06/2023 5:00;0;0;0;0;0;0;0;0;0
19/06/2023 6:00;0;0;0;0;0;0;0;0;0
19/06/2023 7:00;0;0;0;0;0;0;0;0;0
19/06/2023 8:00;0;0;0;0;0;0;0;0;0
19/06/2023 9:00;0;0;0;0;0;0;0;0;0
19/06/2023 10:00;0;0;0;0;0;0;0;0;0
